Gene,estimate,std_error,t_value,p_value,r_squared,p_adj
group_4150,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
fadD_6,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4149,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4148,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4147,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4146,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4145,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
noc_2,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4144,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4143,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4142,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4141,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
intA,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4140,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4139,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
group_4138,-33.102665637142856,10.950351807928717,-3.0229773634463983,0.008082451722578293,0.36352333470848214,0.028971294934745897
