Gene,estimate,std_error,t_value,p_value,r_squared,p_adj
pntAA_1,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
pntB_1,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
sctC_2,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
sseC,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
apc4,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
shlB_1,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_161,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
ssaV_1,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
apc3,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_88,12.011043708333332,11.7266498767141,1.024251924855705,0.3209536986962113,0.061533599867244444,0.5047011531858546
group_2180,-12.644648660461543,12.341725731436616,-1.0245446168239931,0.3208197113801885,0.06156660730676554,0.5047011531858546
group_1875,13.473732778923093,12.286773298014316,1.096604653810989,0.2890454669643595,0.06990488865334774,0.5047011531858546
group_1868,13.473732778923093,12.286773298014316,1.096604653810989,0.2890454669643595,0.06990488865334774,0.5047011531858546
rmlC_1,13.473732778923093,12.286773298014316,1.096604653810989,0.2890454669643595,0.06990488865334774,0.5047011531858546
perB,13.473732778923093,12.286773298014316,1.096604653810989,0.2890454669643595,0.06990488865334774,0.5047011531858546
gltF_4,13.706129028769244,12.270697492587054,1.1169804354682658,0.2804959007144986,0.07233713773725392,0.5047011531858546
tagG,13.473732778923093,12.286773298014316,1.096604653810989,0.2890454669643595,0.06990488865334774,0.5047011531858546
group_797,13.473732778923093,12.286773298014316,1.096604653810989,0.2890454669643595,0.06990488865334774,0.5047011531858546
group_625,13.473732778923093,12.286773298014316,1.096604653810989,0.2890454669643595,0.06990488865334774,0.5047011531858546
vioA,13.473732778923093,12.286773298014316,1.096604653810989,0.2890454669643595,0.06990488865334774,0.5047011531858546
group_524,13.473732778923093,12.286773298014316,1.096604653810989,0.2890454669643595,0.06990488865334774,0.5047011531858546
btuD_3,13.473732778923093,12.286773298014316,1.096604653810989,0.2890454669643595,0.06990488865334774,0.5047011531858546
smc_2,13.473732778923093,12.286773298014316,1.096604653810989,0.2890454669643595,0.06990488865334774,0.5047011531858546
group_68,13.473732778923093,12.286773298014316,1.096604653810989,0.2890454669643595,0.06990488865334774,0.5047011531858546
group_4273,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_4272,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_4271,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_4270,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_4269,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_4268,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
cph2,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_4267,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_3690,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_3651,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_3568,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_3546,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2886,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2859,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2846,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2807,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2767,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2757,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2746,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2745,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2710,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2693,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2669,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2655,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2642,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2631,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2571,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2556,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2541,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2514,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2504,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2503,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2489,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2473,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
group_2472,15.083191000666663,14.840165401819123,1.0163762055386356,0.3245740597455211,0.06064811497496346,0.5047011531858546
