Gene,p_value,odds_ratio,n_SixtyLake,n_ConnessPond,p_adj,Direction
group_1884,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1866,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1847,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1841,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
slyA_2,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1816,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1798,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1797,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1765,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1764,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1743,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1742,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1731,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1722,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1701,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1688,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1682,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1663,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1648,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1647,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1639,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1638,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1632,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1621,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1613,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1601,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1581,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1555,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1523,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1513,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1508,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1501,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1490,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1463,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1462,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1457,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1435,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1434,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1433,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1428,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1427,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1422,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1421,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1406,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1405,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1379,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1359,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1339,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1334,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1305,0.009049773755656115,Inf,6,0,0.44163070633658924,Enriched in Sixty Lake
group_1297,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1278,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1271,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1252,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1227,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1226,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1225,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1212,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1211,0.009049773755656115,Inf,6,0,0.44163070633658924,Enriched in Sixty Lake
prtR_3,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1193,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1187,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1174,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1164,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1150,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1142,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1137,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1122,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1117,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1096,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1095,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1084,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1066,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1052,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1037,0.009049773755656115,Inf,6,0,0.44163070633658924,Enriched in Sixty Lake
group_1005,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_996,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_992,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_982,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_978,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_977,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_974,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_966,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_959,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_958,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_953,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_939,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_934,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
echA8_2,0.009049773755656115,Inf,6,0,0.44163070633658924,Enriched in Sixty Lake
group_920,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_919,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_883,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_882,0.009049773755656115,Inf,6,0,0.44163070633658924,Enriched in Sixty Lake
group_873,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
nodD2_4,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_865,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
moaA_2,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_845,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_835,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_822,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_806,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_805,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_782,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_776,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_742,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_711,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_707,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_705,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
ftsH_2,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_652,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_647,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_606,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_592,0.009049773755656115,Inf,6,0,0.44163070633658924,Enriched in Sixty Lake
tetX,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_566,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_555,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_538,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_537,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_526,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
rssB_1,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
intA_1,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
uctC_1,0.009049773755656115,Inf,6,0,0.44163070633658924,Enriched in Sixty Lake
pbuE_2,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_485,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_478,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_460,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_455,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
bspRIM,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_444,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_429,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
recF_2,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_362,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_360,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_351,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_345,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_315,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_310,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_308,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_298,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_286,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_245,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_240,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_237,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_223,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_213,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_211,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_210,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
nfdA,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_170,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
recB_2,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_160,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_140,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_128,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_127,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_119,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_104,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_102,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_101,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
rcsC_2,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_93,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_91,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_90,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_86,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_83,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_80,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_72,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_69,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_58,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_55,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_51,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_48,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_42,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
addA_1,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
rapA_1,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_16,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_14,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_12,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_3005,0.029411764705882373,0,0,5,0.44163070633658924,Enriched in Conness Pond
group_1875,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
group_1868,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
rmlC_1,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
group_1476,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
perB,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
tagG,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
group_797,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
group_625,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
vioA,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
group_524,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
btuD_3,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
smc_2,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
group_68,0.029411764705882373,Inf,5,0,0.44163070633658924,Enriched in Sixty Lake
group_1928,0.04977375565610863,0.07544934118663257,3,8,0.7290777240926797,Enriched in Conness Pond
group_2997,0.04977375565610863,13.25392620097747,8,3,0.7290777240926797,Enriched in Sixty Lake
fda,0.04977375565610863,13.25392620097747,8,3,0.7290777240926797,Enriched in Sixty Lake
group_2804,0.04977375565610863,13.25392620097747,8,3,0.7290777240926797,Enriched in Sixty Lake
group_2717,0.04977375565610863,13.25392620097747,8,3,0.7290777240926797,Enriched in Sixty Lake
group_2590,0.04977375565610863,13.25392620097747,8,3,0.7290777240926797,Enriched in Sixty Lake
group_2005,0.04977375565610863,13.25392620097747,8,3,0.7290777240926797,Enriched in Sixty Lake
group_623,0.04977375565610863,13.25392620097747,8,3,0.7290777240926797,Enriched in Sixty Lake
group_490,0.04977375565610863,13.25392620097747,8,3,0.7290777240926797,Enriched in Sixty Lake
group_3467,0.04977375565610863,0.07544934118663273,1,6,0.7290777240926797,Enriched in Conness Pond
group_2551,0.04977375565610863,13.253926200977471,6,1,0.7290777240926797,Enriched in Sixty Lake
group_1971,0.04977375565610863,13.253926200977471,6,1,0.7290777240926797,Enriched in Sixty Lake
group_109,0.04977375565610863,13.253926200977471,6,1,0.7290777240926797,Enriched in Sixty Lake
group_3863,1,0,9,9,1,No difference
group_3862,1,0,9,9,1,No difference
group_3861,1,0,9,9,1,No difference
petE,1,0,9,9,1,No difference
group_3860,1,0,9,9,1,No difference
group_3859,1,0,9,9,1,No difference
group_3858,1,0,9,9,1,No difference
mcpA,1,0,9,9,1,No difference
group_3857,1,0,9,9,1,No difference
lgrD_3,1,0,9,9,1,No difference
group_3856,1,0,9,9,1,No difference
group_3855,1,0,9,9,1,No difference
nicD,1,0,9,9,1,No difference
nicA,1,0,9,9,1,No difference
group_3854,1,0,9,9,1,No difference
nicR,1,0,9,9,1,No difference
nicT_4,1,0,9,9,1,No difference
maiA,1,0,9,9,1,No difference
nicC,1,0,9,9,1,No difference
azoR_2,1,0,9,9,1,No difference
nicF,1,0,9,9,1,No difference
group_3851,1,0,9,9,1,No difference
